Source,Address,Price,Area (m²),Date,price_per_sqm,log_price,District_encoded,Price_norm,Area (m²)_norm,price_per_sqm_norm,Price_std,Area (m²)_std,price_per_sqm_std,year,month,price_lag_1,price_roll_5
myrealty.am,Center,700000,135,2023-05-14,5185.1852,13.4588,4,0.681,0.7647,0.4225,3.35,1.35,2.04,2023,5,,700000.0
myrealty.am,Center,800000,135,2023-05-19,5925.9259,13.5924,4,0.791,0.7647,0.493,4.09,1.35,2.65,2023,5,700000.0,750000.0
myrealty.am,Center,210000,69,2023-07-06,3043.4783,12.2549,4,0.1419,0.2794,0.2185,-0.23,-0.73,0.29,2023,7,800000.0,570000.0
myrealty.am,Arabkir,400000,132,2023-07-24,3030.303,12.8992,2,0.3509,0.7426,0.2173,1.16,1.26,0.28,2023,7,210000.0,527500.0
myrealty.am,Center,279000,42,2023-07-27,6642.8571,12.539,4,0.2178,0.0809,0.5613,0.27,-1.59,3.24,2023,7,400000.0,477800.0
myrealty.am,Center,350000,98,2023-07-28,3571.4286,12.7657,4,0.2959,0.4926,0.2688,0.79,0.18,0.72,2023,7,279000.0,407800.0
myrealty.am,Center,280000,50,2023-08-17,5600.0,12.5425,4,0.2189,0.1397,0.462,0.28,-1.33,2.38,2023,8,350000.0,303800.0
myrealty.am,Center,260000,101,2023-09-08,2574.2574,12.4684,4,0.1969,0.5147,0.1739,0.13,0.28,-0.1,2023,9,280000.0,313800.0
myrealty.am,Arabkir,350000,158,2023-09-12,2215.1899,12.7657,2,0.2959,0.9338,0.1397,0.79,2.08,-0.39,2023,9,260000.0,303800.0
myrealty.am,Avan,650000,88,2023-10-03,7386.3636,13.3847,3,0.626,0.4191,0.6321,2.99,-0.13,3.84,2023,10,350000.0,378000.0
myrealty.am,Arabkir,290000,130,2023-10-30,2230.7692,12.5776,2,0.2299,0.7279,0.1411,0.35,1.19,-0.38,2023,10,650000.0,366000.0
myrealty.am,Center,99000,36,2023-11-06,2750.0,11.5029,4,0.0198,0.0368,0.1906,-1.05,-1.77,0.05,2023,11,290000.0,329800.0
myrealty.am,Arabkir,245000,80,2023-11-28,3062.5,12.409,2,0.1804,0.3603,0.2203,0.02,-0.39,0.3,2023,11,99000.0,326800.0
myrealty.am,Center,125000,52,2024-01-10,2403.8462,11.7361,4,0.0484,0.1544,0.1576,-0.86,-1.27,-0.24,2024,1,245000.0,281800.0
myrealty.am,Center,310000,59,2024-01-10,5254.2373,12.6443,4,0.2519,0.2059,0.4291,0.5,-1.05,2.1,2024,1,125000.0,213800.0
myrealty.am,Arabkir,220000,76,2024-01-13,2894.7368,12.3014,2,0.1529,0.3309,0.2044,-0.16,-0.51,0.17,2024,1,310000.0,199800.0
myrealty.am,Center,210000,62,2024-01-22,3387.0968,12.2549,4,0.1419,0.2279,0.2513,-0.23,-0.95,0.57,2024,1,220000.0,222000.0
myrealty.am,Arabkir,200000,61,2024-01-23,3278.6885,12.2061,2,0.1309,0.2206,0.2409,-0.31,-0.99,0.48,2024,1,210000.0,213000.0
myrealty.am,Arabkir,175000,78,2024-01-25,2243.5897,12.0725,2,0.1034,0.3456,0.1424,-0.49,-0.45,-0.37,2024,1,200000.0,223000.0
myrealty.am,Arabkir,160000,61,2024-01-26,2622.9508,11.9829,2,0.0869,0.2206,0.1785,-0.6,-0.99,-0.06,2024,1,175000.0,193000.0
myrealty.am,Center,125000,167,2024-02-02,748.503,11.7361,4,0.0484,1.0,0.0,-0.86,2.36,-1.59,2024,2,160000.0,174000.0
myrealty.am,Arabkir,180000,108,2024-02-19,1666.6667,12.1007,2,0.1089,0.5662,0.0874,-0.45,0.5,-0.84,2024,2,125000.0,168000.0
myrealty.am,Center,350000,125,2024-02-19,2800.0,12.7657,4,0.2959,0.6912,0.1954,0.79,1.04,0.09,2024,2,180000.0,198000.0
myrealty.am,Center,135000,94,2024-02-19,1436.1702,11.813,4,0.0594,0.4632,0.0655,-0.78,0.06,-1.03,2024,2,350000.0,190000.0
myrealty.am,Center,130000,94,2024-02-19,1382.9787,11.7753,4,0.0539,0.4632,0.0604,-0.82,0.06,-1.07,2024,2,135000.0,184000.0
myrealty.am,Kanaqer-Zeytun,140000,58,2024-02-24,2413.7931,11.8494,8,0.0649,0.1985,0.1586,-0.75,-1.08,-0.23,2024,2,130000.0,187000.0
myrealty.am,Kanaqer-Zeytun,345000,115,2024-02-27,3000.0,12.7513,8,0.2904,0.6176,0.2144,0.76,0.72,0.25,2024,2,140000.0,220000.0
myrealty.am,Center,210000,70,2024-02-29,3000.0,12.2549,4,0.1419,0.2868,0.2144,-0.23,-0.7,0.25,2024,2,345000.0,192000.0
myrealty.am,Arabkir,330000,90,2024-02-29,3666.6667,12.7068,2,0.2739,0.4338,0.2779,0.65,-0.07,0.8,2024,2,210000.0,231000.0
myrealty.am,Kanaqer-Zeytun,185000,58,2024-03-04,3189.6552,12.1281,8,0.1144,0.1985,0.2325,-0.42,-1.08,0.41,2024,3,330000.0,242000.0
myrealty.am,Nork-Marash,290000,116,2024-03-07,2500.0,12.5776,11,0.2299,0.625,0.1668,0.35,0.75,-0.16,2024,3,185000.0,272000.0
myrealty.am,Nork-Marash,225000,91,2024-03-22,2472.5275,12.3239,11,0.1584,0.4412,0.1642,-0.12,-0.04,-0.18,2024,3,290000.0,248000.0
myrealty.am,Erebuni,260000,167,2024-03-27,1556.8862,12.4684,6,0.1969,1.0,0.077,0.13,2.36,-0.93,2024,3,225000.0,258000.0
myrealty.am,Center,545000,88,2024-04-01,6193.1818,13.2085,4,0.5105,0.4191,0.5185,2.22,-0.13,2.87,2024,4,260000.0,301000.0
myrealty.am,Center,280000,74,2024-04-04,3783.7838,12.5425,4,0.2189,0.3162,0.289,0.28,-0.58,0.89,2024,4,545000.0,320000.0
myrealty.am,Davtashen,306000,91,2024-04-10,3362.6374,12.6313,5,0.2475,0.4412,0.2489,0.47,-0.04,0.55,2024,4,280000.0,323200.0
myrealty.am,Davtashen,306000,91,2024-04-10,3362.6374,12.6313,5,0.2475,0.4412,0.2489,0.47,-0.04,0.55,2024,4,306000.0,339400.0
myrealty.am,Davtashen,306000,91,2024-04-10,3362.6374,12.6313,5,0.2475,0.4412,0.2489,0.47,-0.04,0.55,2024,4,306000.0,348600.0
myrealty.am,Center,315000,82,2024-04-12,3841.4634,12.6603,4,0.2574,0.375,0.2945,0.54,-0.32,0.94,2024,4,306000.0,302600.0
myrealty.am,Arabkir,310000,167,2024-04-14,1856.2874,12.6443,2,0.2519,1.0,0.1055,0.5,2.36,-0.69,2024,4,315000.0,308600.0
myrealty.am,Center,800000,167,2024-04-19,4790.4192,13.5924,4,0.791,1.0,0.3849,4.09,2.36,1.72,2024,4,310000.0,407400.0
myrealty.am,Center,157000,59,2024-04-23,2661.0169,11.964,4,0.0836,0.2059,0.1821,-0.62,-1.05,-0.03,2024,4,800000.0,377600.0
myrealty.am,Center,125000,38,2024-04-24,3289.4737,11.7361,4,0.0484,0.0515,0.242,-0.86,-1.71,0.49,2024,4,157000.0,341400.0
myrealty.am,Center,310000,74,2024-04-26,4189.1892,12.6443,4,0.2519,0.3162,0.3276,0.5,-0.58,1.23,2024,4,125000.0,340400.0
myrealty.am,Center,310000,75,2024-04-29,4133.3333,12.6443,4,0.2519,0.3235,0.3223,0.5,-0.54,1.18,2024,4,310000.0,340400.0
myrealty.am,Arabkir,153000,67,2024-05-06,2283.5821,11.9382,2,0.0792,0.2647,0.1462,-0.65,-0.8,-0.34,2024,5,310000.0,211000.0
myrealty.am,Center,400000,120,2024-05-13,3333.3333,12.8992,4,0.3509,0.6544,0.2461,1.16,0.88,0.52,2024,5,153000.0,259600.0
myrealty.am,Center,470000,46,2024-05-15,10217.3913,13.0605,4,0.4279,0.1103,0.9017,1.67,-1.46,6.16,2024,5,400000.0,328600.0
myrealty.am,Arabkir,395000,130,2024-05-18,3038.4615,12.8866,2,0.3454,0.7279,0.2181,1.12,1.19,0.28,2024,5,470000.0,345600.0
myrealty.am,Kanaqer-Zeytun,270000,106,2024-05-22,2547.1698,12.5062,8,0.2079,0.5515,0.1713,0.21,0.44,-0.12,2024,5,395000.0,337600.0
myrealty.am,Center,125000,167,2024-05-22,748.503,11.7361,4,0.0484,1.0,0.0,-0.86,2.36,-1.59,2024,5,270000.0,332000.0
myrealty.am,Center,125000,167,2024-05-22,748.503,11.7361,4,0.0484,1.0,0.0,-0.86,2.36,-1.59,2024,5,125000.0,277000.0
myrealty.am,Center,750000,150,2024-05-23,5000.0,13.5278,4,0.736,0.875,0.4048,3.72,1.82,1.89,2024,5,125000.0,333000.0
myrealty.am,Center,185000,60,2024-05-31,3083.3333,12.1281,4,0.1144,0.2132,0.2223,-0.42,-1.02,0.32,2024,5,750000.0,291000.0
myrealty.am,Arabkir,158000,76,2024-06-04,2078.9474,11.9704,2,0.0847,0.3309,0.1267,-0.61,-0.51,-0.5,2024,6,185000.0,268600.0
myrealty.am,Avan,350000,88,2024-06-04,3977.2727,12.7657,3,0.2959,0.4191,0.3075,0.79,-0.13,1.05,2024,6,158000.0,313600.0
myrealty.am,Center,199000,72,2024-06-11,2763.8889,12.2011,4,0.1298,0.3015,0.1919,-0.31,-0.64,0.06,2024,6,350000.0,328400.0
myrealty.am,Arabkir,144000,59,2024-06-17,2440.678,11.8776,2,0.0693,0.2059,0.1611,-0.72,-1.05,-0.21,2024,6,199000.0,207200.0
myrealty.am,Arabkir,270000,149,2024-06-21,1812.0805,12.5062,2,0.2079,0.8676,0.1013,0.21,1.79,-0.72,2024,6,144000.0,224200.0
myrealty.am,Arabkir,310000,96,2024-06-21,3229.1667,12.6443,2,0.2519,0.4779,0.2362,0.5,0.12,0.44,2024,6,270000.0,254600.0
myrealty.am,Center,125000,167,2024-06-23,748.503,11.7361,4,0.0484,1.0,0.0,-0.86,2.36,-1.59,2024,6,310000.0,209600.0
myrealty.am,Kanaqer-Zeytun,250000,130,2024-06-24,1923.0769,12.4292,8,0.1859,0.7279,0.1118,0.06,1.19,-0.63,2024,6,125000.0,219800.0
myrealty.am,Center,322000,100,2024-07-19,3220.0,12.6823,4,0.2651,0.5074,0.2353,0.59,0.25,0.43,2024,7,250000.0,255400.0
myrealty.am,Xarberd,160000,88,2024-08-16,1818.1818,11.9829,14,0.0869,0.4191,0.1019,-0.6,-0.13,-0.72,2024,8,322000.0,233400.0
myrealty.am,Arabkir,375000,118,2024-08-19,3177.9661,12.8347,2,0.3234,0.6397,0.2313,0.97,0.81,0.4,2024,8,160000.0,246400.0
myrealty.am,Arabkir,125000,88,2024-08-21,1420.4545,11.7361,2,0.0484,0.4191,0.064,-0.86,-0.13,-1.04,2024,8,375000.0,246400.0
myrealty.am,Nork-Marash,125000,68,2024-08-21,1838.2353,11.7361,11,0.0484,0.2721,0.1038,-0.86,-0.76,-0.7,2024,8,125000.0,221400.0
myrealty.am,Arabkir,500000,167,2024-09-02,2994.012,13.1224,2,0.4609,1.0,0.2138,1.89,2.36,0.25,2024,9,125000.0,257000.0
myrealty.am,Center,650000,100,2024-09-03,6500.0,13.3847,4,0.626,0.5074,0.5477,2.99,0.25,3.12,2024,9,500000.0,355000.0
myrealty.am,Kanaqer-Zeytun,200000,122,2024-09-03,1639.3443,12.2061,8,0.1309,0.6691,0.0848,-0.31,0.94,-0.86,2024,9,650000.0,320000.0
myrealty.am,Nork-Marash,145000,68,2024-09-18,2132.3529,11.8845,11,0.0704,0.2721,0.1318,-0.71,-0.76,-0.46,2024,9,200000.0,324000.0
myrealty.am,Arabkir,125000,167,2024-09-18,748.503,11.7361,2,0.0484,1.0,0.0,-0.86,2.36,-1.59,2024,9,145000.0,324000.0
myrealty.am,Arabkir,125000,167,2024-09-18,748.503,11.7361,2,0.0484,1.0,0.0,-0.86,2.36,-1.59,2024,9,125000.0,249000.0
myrealty.am,Arabkir,125000,88,2024-09-23,1420.4545,11.7361,2,0.0484,0.4191,0.064,-0.86,-0.13,-1.04,2024,9,125000.0,144000.0
myrealty.am,Center,260000,83,2024-09-23,3132.5301,12.4684,4,0.1969,0.3824,0.227,0.13,-0.29,0.36,2024,9,125000.0,156000.0
myrealty.am,Center,123000,66,2024-09-26,1863.6364,11.7199,4,0.0462,0.2574,0.1062,-0.87,-0.83,-0.68,2024,9,260000.0,151600.0
myrealty.am,Center,125000,133,2024-09-29,939.8496,11.7361,4,0.0484,0.75,0.0182,-0.86,1.29,-1.44,2024,9,123000.0,151600.0
myrealty.am,Center,125000,88,2024-10-02,1420.4545,11.7361,4,0.0484,0.4191,0.064,-0.86,-0.13,-1.04,2024,10,125000.0,151600.0
myrealty.am,Arabkir,480000,167,2024-10-04,2874.2515,13.0815,2,0.4389,1.0,0.2024,1.74,2.36,0.15,2024,10,125000.0,222600.0
myrealty.am,Arabkir,450000,159,2024-10-18,2830.1887,13.017,2,0.4059,0.9412,0.1982,1.52,2.11,0.11,2024,10,480000.0,260600.0
myrealty.am,Arabkir,125000,118,2024-10-18,1059.322,11.7361,2,0.0484,0.6397,0.0296,-0.86,0.81,-1.34,2024,10,450000.0,261000.0
myrealty.am,Center,345000,117,2024-10-30,2948.7179,12.7513,4,0.2904,0.6324,0.2095,0.76,0.78,0.21,2024,10,125000.0,305000.0
myrealty.am,Davtashen,550000,167,2024-11-02,3293.4132,13.2177,5,0.516,1.0,0.2423,2.26,2.36,0.49,2024,11,345000.0,390000.0
myrealty.am,Center,230000,89,2024-11-05,2584.2697,12.3458,4,0.1639,0.4265,0.1748,-0.09,-0.1,-0.09,2024,11,550000.0,340000.0
myrealty.am,Vahagni district,990000,88,2024-11-10,11250.0,13.8055,13,1.0,0.4191,1.0,5.48,-0.13,7.01,2024,11,230000.0,448000.0
myrealty.am,Avan,200000,167,2024-11-13,1197.6048,12.2061,3,0.1309,1.0,0.0428,-0.31,2.36,-1.22,2024,11,990000.0,463000.0
myrealty.am,Center,225000,55,2024-12-06,4090.9091,12.3239,4,0.1584,0.1765,0.3183,-0.12,-1.17,1.15,2024,12,200000.0,439000.0
myrealty.am,Davtashen,440000,123,2024-12-16,3577.2358,12.9945,5,0.3949,0.6765,0.2694,1.45,0.97,0.72,2024,12,225000.0,417000.0
myrealty.am,Arabkir,125000,120,2024-12-23,1041.6667,11.7361,2,0.0484,0.6544,0.0279,-0.86,0.88,-1.35,2024,12,440000.0,396000.0
myrealty.am,Davtashen,180000,73,2025-01-13,2465.7534,12.1007,5,0.1089,0.3088,0.1635,-0.45,-0.61,-0.19,2025,1,125000.0,234000.0
myrealty.am,Davtashen,180000,73,2025-01-13,2465.7534,12.1007,5,0.1089,0.3088,0.1635,-0.45,-0.61,-0.19,2025,1,180000.0,230000.0
myrealty.am,Kanaqer-Zeytun,285000,104,2025-02-28,2740.3846,12.5602,8,0.2244,0.5368,0.1897,0.32,0.37,0.04,2025,2,180000.0,242000.0
myrealty.am,Malatia-Sebastia,102000,70,2025-02-28,1457.1429,11.5327,9,0.0231,0.2868,0.0675,-1.02,-0.7,-1.01,2025,2,285000.0,174400.0
myrealty.am,Center,370000,111,2025-03-04,3333.3333,12.8213,4,0.3179,0.5882,0.2461,0.94,0.59,0.52,2025,3,102000.0,223400.0
myrealty.am,Center,370000,111,2025-03-04,3333.3333,12.8213,4,0.3179,0.5882,0.2461,0.94,0.59,0.52,2025,3,370000.0,261400.0
myrealty.am,Ajapnyak,97000,46,2025-03-18,2108.6957,11.4825,1,0.0176,0.1103,0.1295,-1.06,-1.46,-0.48,2025,3,370000.0,244800.0
myrealty.am,Center,240000,121,2025-03-25,1983.4711,12.3884,4,0.1749,0.6618,0.1176,-0.01,0.91,-0.58,2025,3,97000.0,235800.0
myrealty.am,Arabkir,295000,140,2025-03-25,2107.1429,12.5947,2,0.2354,0.8015,0.1294,0.39,1.51,-0.48,2025,3,240000.0,274400.0
myrealty.am,Center,195000,120,2025-03-25,1625.0,12.1808,4,0.1254,0.6544,0.0835,-0.34,0.88,-0.87,2025,3,295000.0,239400.0
myrealty.am,Avan,117000,76,2025-03-27,1539.4737,11.6699,3,0.0396,0.3309,0.0753,-0.91,-0.51,-0.94,2025,3,195000.0,188800.0
myrealty.am,Center,125000,110,2025-04-08,1136.3636,11.7361,4,0.0484,0.5809,0.0369,-0.86,0.56,-1.27,2025,4,117000.0,194400.0
myrealty.am,Center,125000,110,2025-04-08,1136.3636,11.7361,4,0.0484,0.5809,0.0369,-0.86,0.56,-1.27,2025,4,125000.0,171400.0
myrealty.am,Arabkir,310000,93,2025-04-29,3333.3333,12.6443,2,0.2519,0.4559,0.2461,0.5,0.02,0.52,2025,4,125000.0,174400.0
myrealty.am,Malatia-Sebastia,266500,118,2025-05-27,2258.4746,12.4931,9,0.2041,0.6397,0.1438,0.18,0.81,-0.36,2025,5,310000.0,188700.0
myrealty.am,Center,975000,102,2025-06-12,9558.8235,13.7902,4,0.9835,0.5221,0.839,5.37,0.31,5.62,2025,6,266500.0,360300.0
myrealty.am,Center,455000,105,2025-06-16,4333.3333,13.0281,4,0.4114,0.5441,0.3414,1.56,0.4,1.34,2025,6,975000.0,426300.0
myrealty.am,Malatia-Sebastia,125000,105,2025-06-24,1190.4762,11.7361,9,0.0484,0.5441,0.0421,-0.86,0.4,-1.23,2025,6,455000.0,426300.0
myrealty.am,Malatia-Sebastia,125000,105,2025-06-24,1190.4762,11.7361,9,0.0484,0.5441,0.0421,-0.86,0.4,-1.23,2025,6,125000.0,389300.0
myrealty.am,Vahagni district,750000,88,2025-06-27,8522.7273,13.5278,13,0.736,0.4191,0.7403,3.72,-0.13,4.78,2025,6,125000.0,486000.0
myrealty.am,Center,295000,77,2025-07-12,3831.1688,12.5947,4,0.2354,0.3382,0.2935,0.39,-0.48,0.93,2025,7,750000.0,350000.0
myrealty.am,Nork-Marash,125000,88,2025-07-25,1420.4545,11.7361,11,0.0484,0.4191,0.064,-0.86,-0.13,-1.04,2025,7,295000.0,284000.0
myrealty.am,Davtashen,290000,104,2025-07-25,2788.4615,12.5776,5,0.2299,0.5368,0.1943,0.35,0.37,0.08,2025,7,125000.0,317000.0
myrealty.am,Center,125000,95,2025-08-14,1315.7895,11.7361,4,0.0484,0.4706,0.054,-0.86,0.09,-1.13,2025,8,290000.0,317000.0
myrealty.am,Arabkir,195000,116,2025-08-22,1681.0345,12.1808,2,0.1254,0.625,0.0888,-0.34,0.75,-0.83,2025,8,125000.0,206000.0
myrealty.am,Nork-Marash,280000,138,2025-09-04,2028.9855,12.5425,11,0.2189,0.7868,0.1219,0.28,1.45,-0.54,2025,9,195000.0,203000.0
myrealty.am,Nor-Nork,239000,140,2025-09-05,1707.1429,12.3842,10,0.1738,0.8015,0.0913,-0.02,1.51,-0.81,2025,9,280000.0,225800.0
myrealty.am,Nor-Nork,239000,140,2025-09-05,1707.1429,12.3842,10,0.1738,0.8015,0.0913,-0.02,1.51,-0.81,2025,9,239000.0,215600.0
myrealty.am,Ajapnyak,127000,72,2025-09-05,1763.8889,11.7519,1,0.0506,0.3015,0.0967,-0.84,-0.64,-0.76,2025,9,239000.0,216000.0
myrealty.am,Nor-Nork,239000,140,2025-09-05,1707.1429,12.3842,10,0.1738,0.8015,0.0913,-0.02,1.51,-0.81,2025,9,127000.0,224800.0
myrealty.am,Ajapnyak,122000,79,2025-09-05,1544.3038,11.7118,1,0.0451,0.3529,0.0758,-0.88,-0.42,-0.94,2025,9,239000.0,193200.0
myrealty.am,Kanaqer-Zeytun,135000,89,2025-09-05,1516.8539,11.813,8,0.0594,0.4265,0.0732,-0.78,-0.1,-0.96,2025,9,122000.0,172400.0
myrealty.am,Ajapnyak,155000,156,2025-09-15,993.5897,11.9512,1,0.0814,0.9191,0.0233,-0.64,2.01,-1.39,2025,9,135000.0,155600.0
myrealty.am,Avan,270000,167,2025-09-17,1616.7665,12.5062,3,0.2079,1.0,0.0827,0.21,2.36,-0.88,2025,9,155000.0,184200.0
myrealty.am,Kanaqer-Zeytun,280000,106,2025-09-23,2641.5094,12.5425,8,0.2189,0.5515,0.1803,0.28,0.44,-0.04,2025,9,270000.0,192400.0
myrealty.am,Arabkir,450000,99,2025-10-06,4545.4545,13.017,2,0.4059,0.5,0.3616,1.52,0.21,1.52,2025,10,280000.0,258000.0
myrealty.am,Ajapnyak,140000,81,2025-10-09,1728.3951,11.8494,1,0.0649,0.3676,0.0933,-0.75,-0.35,-0.79,2025,10,450000.0,259000.0
realtors.am,Center,318000,74,2025-11-05,4297.2973,12.6698,4,0.2607,0.3162,0.3379,0.56,-0.58,1.31,2025,11,140000.0,291600.0
realtors.am,Arabkir,95000,55,2025-11-05,1727.2727,11.4616,2,0.0154,0.1765,0.0932,-1.07,-1.17,-0.79,2025,11,318000.0,256600.0
realtors.am,Shengavit,147000,65,2025-11-05,2261.5385,11.8982,12,0.0726,0.25,0.1441,-0.69,-0.86,-0.35,2025,11,95000.0,230000.0
realtors.am,Center,318000,74,2025-11-05,4297.2973,12.6698,4,0.2607,0.3162,0.3379,0.56,-0.58,1.31,2025,11,147000.0,203600.0
realtors.am,Shengavit,92000,55,2025-11-05,1672.7273,11.4295,12,0.0121,0.1765,0.088,-1.1,-1.17,-0.84,2025,11,318000.0,194000.0
realtors.am,Arabkir,190000,111,2025-11-06,1711.7117,12.1548,2,0.1199,0.5882,0.0917,-0.38,0.59,-0.8,2025,11,92000.0,168400.0
realtors.am,Center,260000,127,2025-11-06,2047.2441,12.4684,4,0.1969,0.7059,0.1237,0.13,1.1,-0.53,2025,11,190000.0,201400.0
realtors.am,Arabkir,190000,111,2025-11-06,1711.7117,12.1548,2,0.1199,0.5882,0.0917,-0.38,0.59,-0.8,2025,11,260000.0,210000.0
realtors.am,Center,260000,127,2025-11-06,2047.2441,12.4684,4,0.1969,0.7059,0.1237,0.13,1.1,-0.53,2025,11,190000.0,198400.0
realtors.am,Arabkir,190000,111,2025-11-06,1711.7117,12.1548,2,0.1199,0.5882,0.0917,-0.38,0.59,-0.8,2025,11,260000.0,218000.0
